timestamp,ghi,dni,dhi,temp_air
2024-03-18 17:00:00,271.0,282.2,143.0,14.0
2024-03-18 18:00:00,175.0,203.6,108.0,13.6
2024-03-18 19:00:00,98.0,209.1,60.0,12.4
2024-03-18 20:00:00,14.0,58.9,10.0,12.6
2024-03-18 21:00:00,0.0,0.0,0.0,11.6
2024-03-18 22:00:00,0.0,0.0,0.0,10.8
2024-03-18 23:00:00,0.0,0.0,0.0,7.5
2024-03-19 00:00:00,0.0,0.0,0.0,6.5
2024-03-19 01:00:00,0.0,0.0,0.0,7.1
2024-03-19 02:00:00,0.0,0.0,0.0,7.3
2024-03-19 03:00:00,0.0,0.0,0.0,7.2
2024-03-19 04:00:00,0.0,0.0,0.0,6.8
2024-03-19 05:00:00,0.0,0.0,0.0,6.6
2024-03-19 06:00:00,0.0,0.0,0.0,7.0
2024-03-19 07:00:00,0.0,0.0,0.0,6.2
2024-03-19 08:00:00,3.0,0.0,3.0,5.8
2024-03-19 09:00:00,74.0,247.7,42.0,7.5
2024-03-19 10:00:00,208.0,385.4,99.0,9.9
2024-03-19 11:00:00,257.0,244.7,155.0,11.5
2024-03-19 12:00:00,387.0,310.3,225.0,13.1
2024-03-19 13:00:00,480.0,446.3,216.0,14.3
2024-03-19 14:00:00,538.0,515.8,218.0,15.4
2024-03-19 15:00:00,482.0,471.4,196.0,16.1
2024-03-19 16:00:00,346.0,288.3,187.0,16.2
2024-03-19 17:00:00,230.0,174.5,150.0,16.2
2024-03-19 18:00:00,187.0,221.6,113.0,16.0
2024-03-19 19:00:00,98.0,230.7,55.0,14.5
2024-03-19 20:00:00,15.0,56.9,11.0,12.5
2024-03-19 21:00:00,0.0,0.0,0.0,11.3
2024-03-19 22:00:00,0.0,0.0,0.0,10.4
2024-03-19 23:00:00,0.0,0.0,0.0,10.5
2024-03-20 00:00:00,0.0,0.0,0.0,9.5
2024-03-20 01:00:00,0.0,0.0,0.0,9.1
2024-03-20 02:00:00,0.0,0.0,0.0,9.1
2024-03-20 03:00:00,0.0,0.0,0.0,8.3
2024-03-20 04:00:00,0.0,0.0,0.0,7.7
2024-03-20 05:00:00,0.0,0.0,0.0,7.3
2024-03-20 06:00:00,0.0,0.0,0.0,7.4
2024-03-20 07:00:00,0.0,0.0,0.0,7.5
2024-03-20 08:00:00,3.0,0.0,3.0,7.5
2024-03-20 09:00:00,59.0,51.7,52.0,8.8
2024-03-20 10:00:00,159.0,110.8,127.0,10.5
2024-03-20 11:00:00,287.0,257.8,178.0,12.5
2024-03-20 12:00:00,423.0,429.9,196.0,14.6
2024-03-20 13:00:00,508.0,495.6,212.0,16.3
2024-03-20 14:00:00,524.0,453.8,240.0,17.3
2024-03-20 15:00:00,510.0,454.3,232.0,18.1
2024-03-20 16:00:00,407.0,359.4,207.0,18.1
2024-03-20 17:00:00,241.0,151.1,171.0,17.8
2024-03-20 18:00:00,147.0,35.4,135.0,17.8
2024-03-20 19:00:00,83.0,62.8,71.0,16.2
2024-03-20 20:00:00,14.0,0.0,14.0,12.9
2024-03-20 21:00:00,0.0,0.0,0.0,12.3
2024-03-20 22:00:00,0.0,0.0,0.0,10.8
2024-03-20 23:00:00,0.0,0.0,0.0,9.5
2024-03-21 00:00:00,0.0,0.0,0.0,8.9
2024-03-21 01:00:00,0.0,0.0,0.0,9.4
2024-03-21 02:00:00,0.0,0.0,0.0,8.7
2024-03-21 03:00:00,0.0,0.0,0.0,7.8
2024-03-21 04:00:00,0.0,0.0,0.0,8.5
2024-03-21 05:00:00,0.0,0.0,0.0,8.9
2024-03-21 06:00:00,0.0,0.0,0.0,8.6
2024-03-21 07:00:00,0.0,0.0,0.0,9.2
2024-03-21 08:00:00,5.0,19.1,4.0,8.4
2024-03-21 09:00:00,53.0,42.4,47.0,9.5
2024-03-21 10:00:00,126.0,88.1,100.0,9.5
2024-03-21 11:00:00,166.0,42.0,148.0,9.7
2024-03-21 12:00:00,224.0,58.1,193.0,10.3
2024-03-21 13:00:00,404.0,235.5,262.0,11.7
2024-03-21 14:00:00,401.0,183.7,285.0,12.6
2024-03-21 15:00:00,403.0,215.5,270.0,12.3
2024-03-21 16:00:00,423.0,375.8,212.0,12.6
2024-03-21 17:00:00,256.0,117.5,201.0,12.3
2024-03-21 18:00:00,190.0,113.6,151.0,12.1
2024-03-21 19:00:00,64.0,5.1,63.0,11.4
2024-03-21 20:00:00,12.0,0.0,12.0,9.9
2024-03-21 21:00:00,0.0,0.0,0.0,9.7
2024-03-21 22:00:00,0.0,0.0,0.0,9.9
2024-03-21 23:00:00,0.0,0.0,0.0,9.6
2024-03-22 00:00:00,0.0,0.0,0.0,9.6
2024-03-22 01:00:00,0.0,0.0,0.0,9.2
2024-03-22 02:00:00,0.0,0.0,0.0,9.3
2024-03-22 03:00:00,0.0,0.0,0.0,9.3
2024-03-22 04:00:00,0.0,0.0,0.0,9.9
2024-03-22 05:00:00,0.0,0.0,0.0,10.3
2024-03-22 06:00:00,0.0,0.0,0.0,10.3
2024-03-22 07:00:00,0.0,0.0,0.0,10.3
2024-03-22 08:00:00,3.0,0.0,3.0,11.1
2024-03-22 09:00:00,17.0,0.0,17.0,11.4
2024-03-22 10:00:00,53.0,0.0,53.0,11.8
2024-03-22 11:00:00,99.0,6.9,96.0,12.0
2024-03-22 12:00:00,219.0,42.6,196.0,12.5
2024-03-22 13:00:00,287.0,60.8,250.0,12.7
2024-03-22 14:00:00,97.0,0.0,97.0,11.7
2024-03-22 15:00:00,165.0,22.5,151.0,13.1
2024-03-22 16:00:00,171.0,31.8,153.0,12.7
2024-03-22 17:00:00,73.0,0.0,73.0,11.8
2024-03-22 18:00:00,27.0,0.0,27.0,11.0
2024-03-22 19:00:00,21.0,0.0,21.0,10.6
2024-03-22 20:00:00,4.0,0.0,4.0,10.1
2024-03-22 21:00:00,0.0,0.0,0.0,9.7
2024-03-22 22:00:00,0.0,0.0,0.0,9.3
2024-03-22 23:00:00,0.0,0.0,0.0,8.8
2024-03-23 00:00:00,0.0,0.0,0.0,8.3
2024-03-23 01:00:00,0.0,0.0,0.0,7.7
2024-03-23 02:00:00,0.0,0.0,0.0,7.1
2024-03-23 03:00:00,0.0,0.0,0.0,7.5
2024-03-23 04:00:00,0.0,0.0,0.0,6.4
2024-03-23 05:00:00,0.0,0.0,0.0,6.1
2024-03-23 06:00:00,0.0,0.0,0.0,5.8
2024-03-23 07:00:00,0.0,0.0,0.0,5.7
2024-03-23 08:00:00,3.0,0.0,3.0,5.7
2024-03-23 09:00:00,82.0,175.3,55.0,6.4
2024-03-23 10:00:00,215.0,429.5,83.0,6.5
2024-03-23 11:00:00,288.0,340.3,138.0,7.2
2024-03-23 12:00:00,524.0,733.4,124.0,8.5
2024-03-23 13:00:00,409.0,306.2,221.0,8.4
2024-03-23 14:00:00,495.0,431.4,218.0,6.8
2024-03-23 15:00:00,553.0,653.4,143.0,8.9
2024-03-23 16:00:00,433.0,460.3,170.0,8.1
2024-03-23 17:00:00,368.0,492.0,133.0,7.9
2024-03-23 18:00:00,297.0,587.1,90.0,8.1
2024-03-23 19:00:00,136.0,371.2,60.0,7.1
2024-03-23 20:00:00,25.0,113.3,16.0,5.7
2024-03-23 21:00:00,0.0,0.0,0.0,4.8
2024-03-23 22:00:00,0.0,0.0,0.0,3.9
2024-03-23 23:00:00,0.0,0.0,0.0,3.8
2024-03-24 00:00:00,0.0,0.0,0.0,3.9
2024-03-24 01:00:00,0.0,0.0,0.0,3.7
2024-03-24 02:00:00,0.0,0.0,0.0,3.4
2024-03-24 03:00:00,0.0,0.0,0.0,3.7
2024-03-24 04:00:00,0.0,0.0,0.0,4.1
2024-03-24 05:00:00,0.0,0.0,0.0,3.9
2024-03-24 06:00:00,0.0,0.0,0.0,4.2
2024-03-24 07:00:00,0.0,0.0,0.0,3.9
2024-03-24 08:00:00,4.0,0.0,4.0,4.2
2024-03-24 09:00:00,66.0,81.1,53.0,4.7
2024-03-24 10:00:00,126.0,51.0,110.0,5.2
2024-03-24 11:00:00,256.0,167.9,181.0,6.5
2024-03-24 12:00:00,338.0,277.6,185.0,7.6
2024-03-24 13:00:00,180.0,0.0,180.0,7.8
2024-03-24 14:00:00,198.0,4.6,195.0,8.6
2024-03-24 15:00:00,273.0,85.4,219.0,7.1
2024-03-24 16:00:00,250.0,112.8,185.0,8.0
2024-03-24 17:00:00,297.0,308.9,148.0,8.5
2024-03-24 18:00:00,207.0,266.0,112.0,7.7
2024-03-24 19:00:00,113.0,253.2,60.0,7.1
2024-03-24 20:00:00,16.0,49.0,12.0,6.6
2024-03-24 21:00:00,0.0,0.0,0.0,6.2
2024-03-24 22:00:00,0.0,0.0,0.0,5.9
2024-03-24 23:00:00,0.0,0.0,0.0,5.4
2024-03-25 00:00:00,0.0,0.0,0.0,5.1
2024-03-25 01:00:00,0.0,0.0,0.0,4.5
2024-03-25 02:00:00,0.0,0.0,0.0,4.3
2024-03-25 03:00:00,0.0,0.0,0.0,4.1
2024-03-25 04:00:00,0.0,0.0,0.0,4.5
2024-03-25 05:00:00,0.0,0.0,0.0,4.6
2024-03-25 06:00:00,0.0,0.0,0.0,4.5
2024-03-25 07:00:00,0.0,0.0,0.0,4.0
2024-03-25 08:00:00,7.0,16.9,6.0,3.7
2024-03-25 09:00:00,98.0,282.4,51.0,4.3
2024-03-25 10:00:00,224.0,406.9,94.0,5.8
2024-03-25 11:00:00,347.0,474.9,132.0,7.3
2024-03-25 12:00:00,415.0,416.6,183.0,8.3
2024-03-25 13:00:00,485.0,420.7,222.0,9.2
2024-03-25 14:00:00,574.0,553.1,213.0,10.1
2024-03-25 15:00:00,563.0,536.3,221.0,11.0
2024-03-25 16:00:00,520.0,591.9,176.0,11.7
2024-03-25 17:00:00,410.0,533.8,150.0,11.8
2024-03-25 18:00:00,293.0,514.2,107.0,11.4
2024-03-25 19:00:00,162.0,495.7,56.0,9.8
2024-03-25 20:00:00,32.0,190.6,16.0,7.6
2024-03-25 21:00:00,0.0,0.0,0.0,7.2
2024-03-25 22:00:00,0.0,0.0,0.0,6.6
2024-03-25 23:00:00,0.0,0.0,0.0,6.5
2024-03-26 00:00:00,0.0,0.0,0.0,5.6
2024-03-26 01:00:00,0.0,0.0,0.0,5.3
2024-03-26 02:00:00,0.0,0.0,0.0,5.3
2024-03-26 03:00:00,0.0,0.0,0.0,6.3
2024-03-26 04:00:00,0.0,0.0,0.0,6.1
2024-03-26 05:00:00,0.0,0.0,0.0,6.0
2024-03-26 06:00:00,0.0,0.0,0.0,5.9
2024-03-26 07:00:00,0.0,0.0,0.0,5.6
2024-03-26 08:00:00,12.0,48.1,9.0,5.4
2024-03-26 09:00:00,105.0,231.7,65.0,6.4
2024-03-26 10:00:00,90.0,9.2,87.0,7.2
2024-03-26 11:00:00,132.0,0.0,132.0,8.3
2024-03-26 12:00:00,255.0,142.2,175.0,9.7
2024-03-26 13:00:00,318.0,145.9,226.0,10.7
2024-03-26 14:00:00,212.0,0.0,212.0,11.3
2024-03-26 15:00:00,399.0,155.6,299.0,12.7
2024-03-26 16:00:00,426.0,317.4,240.0,13.6
2024-03-26 17:00:00,301.0,205.4,200.0,13.6
2024-03-26 18:00:00,194.0,152.9,138.0,13.2
2024-03-26 19:00:00,112.0,178.6,73.0,12.5
2024-03-26 20:00:00,31.0,174.0,16.0,11.3
2024-03-26 21:00:00,0.0,0.0,0.0,10.3
2024-03-26 22:00:00,0.0,0.0,0.0,9.9
2024-03-26 23:00:00,0.0,0.0,0.0,10.2
2024-03-27 00:00:00,0.0,0.0,0.0,9.9
2024-03-27 01:00:00,0.0,0.0,0.0,9.7
2024-03-27 02:00:00,0.0,0.0,0.0,9.4
2024-03-27 03:00:00,0.0,0.0,0.0,8.7
2024-03-27 04:00:00,0.0,0.0,0.0,8.5
2024-03-27 05:00:00,0.0,0.0,0.0,8.3
2024-03-27 06:00:00,0.0,0.0,0.0,7.7
2024-03-27 07:00:00,0.0,0.0,0.0,7.4
2024-03-27 08:00:00,7.0,0.0,7.0,7.6
2024-03-27 09:00:00,96.0,139.9,71.0,8.6
2024-03-27 10:00:00,173.0,105.6,138.0,9.8
2024-03-27 11:00:00,284.0,150.7,214.0,10.5
2024-03-27 12:00:00,216.0,29.9,199.0,10.3
2024-03-27 13:00:00,252.0,36.2,229.0,10.2
2024-03-27 14:00:00,164.0,0.0,164.0,9.1
2024-03-27 15:00:00,143.0,6.2,139.0,8.9
2024-03-27 16:00:00,241.0,25.4,226.0,9.5
2024-03-27 17:00:00,154.0,18.1,145.0,9.7
2024-03-27 18:00:00,143.0,51.2,124.0,10.0
2024-03-27 19:00:00,46.0,4.5,45.0,9.5
2024-03-27 20:00:00,10.0,0.0,10.0,8.9
2024-03-27 21:00:00,0.0,0.0,0.0,8.5
2024-03-27 22:00:00,0.0,0.0,0.0,7.7
2024-03-27 23:00:00,0.0,0.0,0.0,7.3
2024-03-28 00:00:00,0.0,0.0,0.0,7.2
2024-03-28 01:00:00,0.0,0.0,0.0,6.8
2024-03-28 02:00:00,0.0,0.0,0.0,6.8
2024-03-28 03:00:00,0.0,0.0,0.0,6.6
2024-03-28 04:00:00,0.0,0.0,0.0,6.3
2024-03-28 05:00:00,0.0,0.0,0.0,6.0
2024-03-28 06:00:00,0.0,0.0,0.0,5.9
2024-03-28 07:00:00,0.0,0.0,0.0,5.4
2024-03-28 08:00:00,17.0,116.8,9.0,5.6
2024-03-28 09:00:00,139.0,497.8,47.0,7.5
2024-03-28 10:00:00,79.0,29.6,69.0,7.6
2024-03-28 11:00:00,121.0,12.8,115.0,8.3
2024-03-28 12:00:00,102.0,12.2,95.0,9.0
2024-03-28 13:00:00,236.0,31.2,216.0,9.7
2024-03-28 14:00:00,582.0,612.1,173.0,11.3
2024-03-28 15:00:00,394.0,214.6,254.0,10.4
2024-03-28 16:00:00,489.0,554.2,159.0,11.4
2024-03-28 17:00:00,428.0,640.8,107.0,11.3
2024-03-28 18:00:00,165.0,103.9,126.0,10.3
2024-03-28 19:00:00,76.0,17.6,72.0,10.1
2024-03-28 20:00:00,23.0,44.1,19.0,9.6
2024-03-28 21:00:00,0.0,0.0,0.0,9.1
2024-03-28 22:00:00,0.0,0.0,0.0,8.9
2024-03-28 23:00:00,0.0,0.0,0.0,8.9
2024-03-29 00:00:00,0.0,0.0,0.0,8.6
2024-03-29 01:00:00,0.0,0.0,0.0,8.2
2024-03-29 02:00:00,0.0,0.0,0.0,7.8
2024-03-29 03:00:00,0.0,0.0,0.0,7.7
2024-03-29 04:00:00,0.0,0.0,0.0,8.1
2024-03-29 05:00:00,0.0,0.0,0.0,7.9
2024-03-29 06:00:00,0.0,0.0,0.0,7.7
2024-03-29 07:00:00,0.0,0.0,0.0,7.4
2024-03-29 08:00:00,3.0,0.0,3.0,7.4
2024-03-29 09:00:00,46.0,15.7,43.0,8.5
2024-03-29 10:00:00,127.0,29.1,117.0,10.4
2024-03-29 11:00:00,268.0,203.8,171.0,12.7
2024-03-29 12:00:00,343.0,191.6,232.0,13.6
2024-03-29 13:00:00,285.0,100.5,220.0,13.4
2024-03-29 14:00:00,252.0,49.0,219.0,13.7
2024-03-29 15:00:00,354.0,115.6,278.0,14.2
2024-03-29 16:00:00,330.0,231.6,191.0,14.4
2024-03-29 17:00:00,363.0,375.9,173.0,14.8
2024-03-29 18:00:00,206.0,134.3,155.0,14.0
2024-03-29 19:00:00,87.0,51.8,75.0,12.1
2024-03-29 20:00:00,11.0,0.0,11.0,11.5
2024-03-29 21:00:00,0.0,0.0,0.0,11.0
2024-03-29 22:00:00,0.0,0.0,0.0,10.2
2024-03-29 23:00:00,0.0,0.0,0.0,9.7
2024-03-30 00:00:00,0.0,0.0,0.0,9.4
2024-03-30 01:00:00,0.0,0.0,0.0,9.1
2024-03-30 02:00:00,0.0,0.0,0.0,9.1
2024-03-30 03:00:00,0.0,0.0,0.0,9.1
2024-03-30 04:00:00,0.0,0.0,0.0,8.8
2024-03-30 05:00:00,0.0,0.0,0.0,8.7
2024-03-30 06:00:00,0.0,0.0,0.0,9.1
2024-03-30 07:00:00,0.0,0.0,0.0,9.1
2024-03-30 08:00:00,17.0,40.2,14.0,9.3
2024-03-30 09:00:00,100.0,81.3,84.0,10.6
2024-03-30 10:00:00,174.0,68.7,150.0,12.4
2024-03-30 11:00:00,295.0,209.8,194.0,14.2
2024-03-30 12:00:00,522.0,668.7,131.0,16.6
2024-03-30 13:00:00,526.0,489.4,207.0,18.1
2024-03-30 14:00:00,513.0,495.4,177.0,18.3
2024-03-30 15:00:00,405.0,303.6,204.0,18.0
2024-03-30 16:00:00,366.0,314.2,176.0,16.8
2024-03-30 17:00:00,153.0,35.3,135.0,14.9
2024-03-30 18:00:00,150.0,49.5,131.0,12.9
2024-03-30 19:00:00,56.0,0.0,56.0,11.6
2024-03-30 20:00:00,14.0,0.0,14.0,10.6
2024-03-30 21:00:00,0.0,0.0,0.0,10.5
2024-03-30 22:00:00,0.0,0.0,0.0,10.2
2024-03-30 23:00:00,0.0,0.0,0.0,9.9
2024-03-31 00:00:00,0.0,0.0,0.0,8.5
2024-03-31 01:00:00,0.0,0.0,0.0,7.6
2024-03-31 02:00:00,0.0,0.0,0.0,6.5
2024-03-31 03:00:00,0.0,0.0,0.0,6.8
2024-03-31 04:00:00,0.0,0.0,0.0,6.4
2024-03-31 05:00:00,0.0,0.0,0.0,7.3
2024-03-31 06:00:00,0.0,0.0,0.0,7.9
2024-03-31 07:00:00,0.0,0.0,0.0,8.4
2024-03-31 08:00:00,12.0,0.0,12.0,8.9
2024-03-31 09:00:00,111.0,276.2,55.0,10.1
2024-03-31 10:00:00,274.0,467.6,108.0,11.9
2024-03-31 11:00:00,424.0,630.3,117.0,13.7
2024-03-31 12:00:00,556.0,744.0,117.0,15.3
2024-03-31 13:00:00,642.0,806.8,112.0,16.9
2024-03-31 14:00:00,568.0,598.7,159.0,17.5
2024-03-31 15:00:00,428.0,352.4,193.0,17.5
2024-03-31 16:00:00,374.0,193.7,256.0,17.3
2024-03-31 17:00:00,250.0,118.6,189.0,16.9
2024-03-31 18:00:00,243.0,262.5,141.0,17.1
2024-03-31 19:00:00,59.0,0.0,59.0,13.9
2024-03-31 20:00:00,25.0,0.0,25.0,12.7
2024-03-31 21:00:00,0.0,0.0,0.0,11.4
2024-03-31 22:00:00,0.0,0.0,0.0,11.3
2024-03-31 23:00:00,0.0,0.0,0.0,11.1
2024-04-01 00:00:00,0.0,0.0,0.0,9.8
2024-04-01 01:00:00,0.0,0.0,0.0,9.2
2024-04-01 02:00:00,0.0,0.0,0.0,9.1
2024-04-01 03:00:00,0.0,0.0,0.0,9.5
2024-04-01 04:00:00,0.0,0.0,0.0,9.3
2024-04-01 05:00:00,0.0,0.0,0.0,9.1
2024-04-01 06:00:00,0.0,0.0,0.0,9.0
2024-04-01 07:00:00,0.0,0.0,0.0,8.9
2024-04-01 08:00:00,8.0,0.0,8.0,9.0
2024-04-01 09:00:00,20.0,0.0,20.0,9.2
2024-04-01 10:00:00,41.0,0.0,41.0,9.2
2024-04-01 11:00:00,112.0,10.2,107.0,9.6
2024-04-01 12:00:00,37.0,0.0,37.0,9.2
2024-04-01 13:00:00,298.0,107.3,227.0,10.6
2024-04-01 14:00:00,112.0,0.0,112.0,10.2
2024-04-01 15:00:00,52.0,0.0,52.0,9.9
2024-04-01 16:00:00,204.0,14.7,195.0,11.2
2024-04-01 17:00:00,238.0,61.7,206.0,12.0
2024-04-01 18:00:00,186.0,76.4,156.0,12.1
2024-04-01 19:00:00,127.0,114.4,99.0,11.8
2024-04-01 20:00:00,35.0,40.3,31.0,10.3
2024-04-01 21:00:00,0.0,0.0,0.0,9.9
2024-04-01 22:00:00,0.0,0.0,0.0,8.9
2024-04-01 23:00:00,0.0,0.0,0.0,8.5
2024-04-02 00:00:00,0.0,0.0,0.0,8.4
2024-04-02 01:00:00,0.0,0.0,0.0,8.3
2024-04-02 02:00:00,0.0,0.0,0.0,7.8
2024-04-02 03:00:00,0.0,0.0,0.0,8.0
2024-04-02 04:00:00,0.0,0.0,0.0,7.9
2024-04-02 05:00:00,0.0,0.0,0.0,7.7
2024-04-02 06:00:00,0.0,0.0,0.0,7.5
2024-04-02 07:00:00,0.0,0.0,0.0,7.4
2024-04-02 08:00:00,23.0,108.0,14.0,7.8
2024-04-02 09:00:00,134.0,303.2,69.0,9.3
2024-04-02 10:00:00,149.0,46.4,132.0,9.9
2024-04-02 11:00:00,155.0,34.1,138.0,10.1
2024-04-02 12:00:00,189.0,35.0,168.0,10.6
2024-04-02 13:00:00,247.0,45.0,217.0,11.0
2024-04-02 14:00:00,243.0,26.0,225.0,11.6
2024-04-02 15:00:00,207.0,72.5,158.0,10.3
2024-04-02 16:00:00,382.0,276.6,211.0,11.8
2024-04-02 17:00:00,144.0,22.9,132.0,10.8
2024-04-02 18:00:00,115.0,68.0,88.0,10.5
2024-04-02 19:00:00,68.0,36.1,59.0,10.7
2024-04-02 20:00:00,20.0,49.3,15.0,10.6
2024-04-02 21:00:00,0.0,0.0,0.0,10.3
2024-04-02 22:00:00,0.0,0.0,0.0,9.8
2024-04-02 23:00:00,0.0,0.0,0.0,8.1
2024-04-03 00:00:00,0.0,0.0,0.0,8.8
2024-04-03 01:00:00,0.0,0.0,0.0,8.8
2024-04-03 02:00:00,0.0,0.0,0.0,9.3
2024-04-03 03:00:00,0.0,0.0,0.0,9.8
2024-04-03 04:00:00,0.0,0.0,0.0,9.6
2024-04-03 05:00:00,0.0,0.0,0.0,9.4
2024-04-03 06:00:00,0.0,0.0,0.0,9.3
2024-04-03 07:00:00,0.0,0.0,0.0,9.3
2024-04-03 08:00:00,17.0,0.0,17.0,9.2
2024-04-03 09:00:00,67.0,4.5,66.0,9.8
2024-04-03 10:00:00,67.0,2.7,66.0,9.7
2024-04-03 11:00:00,145.0,4.0,143.0,10.7
2024-04-03 12:00:00,146.0,0.0,146.0,11.4
2024-04-03 13:00:00,85.0,0.0,85.0,10.7
2024-04-03 14:00:00,181.0,15.8,170.0,11.7
2024-04-03 15:00:00,126.0,14.7,116.0,12.0
2024-04-03 16:00:00,68.0,0.0,68.0,11.9
2024-04-03 17:00:00,236.0,182.0,140.0,13.6
2024-04-03 18:00:00,62.0,0.0,62.0,13.1
2024-04-03 19:00:00,140.0,252.6,76.0,12.8
2024-04-03 20:00:00,11.0,0.0,11.0,12.8
2024-04-03 21:00:00,0.0,0.0,0.0,11.6
2024-04-03 22:00:00,0.0,0.0,0.0,10.7
2024-04-03 23:00:00,0.0,0.0,0.0,9.9
2024-04-04 00:00:00,0.0,0.0,0.0,9.3
2024-04-04 01:00:00,0.0,0.0,0.0,8.7
2024-04-04 02:00:00,0.0,0.0,0.0,8.0
2024-04-04 03:00:00,0.0,0.0,0.0,7.9
2024-04-04 04:00:00,0.0,0.0,0.0,9.4
2024-04-04 05:00:00,0.0,0.0,0.0,9.5
2024-04-04 06:00:00,0.0,0.0,0.0,10.2
2024-04-04 07:00:00,0.0,0.0,0.0,10.7
2024-04-04 08:00:00,15.0,0.0,15.0,11.0
2024-04-04 09:00:00,17.0,0.0,17.0,11.6
2024-04-04 10:00:00,31.0,0.0,31.0,11.9
2024-04-04 11:00:00,100.0,2.0,99.0,12.2
2024-04-04 12:00:00,214.0,42.6,188.0,13.4
2024-04-04 13:00:00,353.0,103.4,283.0,14.3
2024-04-04 14:00:00,414.0,301.9,202.0,14.9
2024-04-04 15:00:00,389.0,213.1,243.0,14.2
2024-04-04 16:00:00,396.0,382.7,156.0,14.2
2024-04-04 17:00:00,409.0,554.8,114.0,14.2
2024-04-04 18:00:00,136.0,113.4,90.0,13.0
2024-04-04 19:00:00,145.0,314.4,64.0,13.1
2024-04-04 20:00:00,41.0,170.3,23.0,12.4
2024-04-04 21:00:00,0.0,0.0,0.0,11.3
2024-04-04 22:00:00,0.0,0.0,0.0,11.4
2024-04-04 23:00:00,0.0,0.0,0.0,10.7
2024-04-05 00:00:00,0.0,0.0,0.0,9.9
2024-04-05 01:00:00,0.0,0.0,0.0,9.7
2024-04-05 02:00:00,0.0,0.0,0.0,10.4
2024-04-05 03:00:00,0.0,0.0,0.0,10.9
2024-04-05 04:00:00,0.0,0.0,0.0,11.0
2024-04-05 05:00:00,0.0,0.0,0.0,10.8
2024-04-05 06:00:00,0.0,0.0,0.0,10.9
2024-04-05 07:00:00,0.0,0.0,0.0,11.0
2024-04-05 08:00:00,18.0,0.0,18.0,11.3
2024-04-05 09:00:00,109.0,103.6,85.0,12.5
2024-04-05 10:00:00,138.0,60.0,115.0,13.5
2024-04-05 11:00:00,264.0,105.0,210.0,15.2
2024-04-05 12:00:00,214.0,32.5,194.0,16.3
2024-04-05 13:00:00,163.0,1.5,162.0,16.4
2024-04-05 14:00:00,188.0,9.9,181.0,17.1
2024-04-05 15:00:00,469.0,413.2,184.0,18.0
2024-04-05 16:00:00,64.0,0.0,64.0,16.3
2024-04-05 17:00:00,164.0,0.0,164.0,16.5
2024-04-05 18:00:00,274.0,314.7,145.0,17.0
2024-04-05 19:00:00,147.0,248.2,82.0,16.5
2024-04-05 20:00:00,45.0,55.6,39.0,15.6
2024-04-05 21:00:00,0.0,0.0,0.0,15.1
2024-04-05 22:00:00,0.0,0.0,0.0,14.8
2024-04-05 23:00:00,0.0,0.0,0.0,14.1
2024-04-06 00:00:00,0.0,0.0,0.0,14.2
2024-04-06 01:00:00,0.0,0.0,0.0,13.8
2024-04-06 02:00:00,0.0,0.0,0.0,13.5
2024-04-06 03:00:00,0.0,0.0,0.0,13.5
2024-04-06 04:00:00,0.0,0.0,0.0,12.7
2024-04-06 05:00:00,0.0,0.0,0.0,12.4
2024-04-06 06:00:00,0.0,0.0,0.0,12.4
2024-04-06 07:00:00,0.0,0.0,0.0,12.5
2024-04-06 08:00:00,40.0,179.2,23.0,13.3
2024-04-06 09:00:00,137.0,231.7,82.0,14.8
2024-04-06 10:00:00,258.0,270.2,153.0,16.3
2024-04-06 11:00:00,484.0,752.7,93.0,18.2
2024-04-06 12:00:00,611.0,829.1,96.0,19.9
2024-04-06 13:00:00,685.0,837.4,110.0,21.4
2024-04-06 14:00:00,721.0,872.7,100.0,22.6
2024-04-06 15:00:00,676.0,769.3,142.0,24.2
2024-04-06 16:00:00,617.0,794.4,112.0,24.3
2024-04-06 17:00:00,509.0,762.7,97.0,24.3
2024-04-06 18:00:00,291.0,326.0,156.0,23.0
2024-04-06 19:00:00,183.0,349.5,90.0,21.5
2024-04-06 20:00:00,62.0,291.1,30.0,19.4
2024-04-06 21:00:00,1.0,0.0,1.0,18.4
2024-04-06 22:00:00,0.0,0.0,0.0,17.9
2024-04-06 23:00:00,0.0,0.0,0.0,17.1
2024-04-07 00:00:00,0.0,0.0,0.0,17.0
2024-04-07 01:00:00,0.0,0.0,0.0,17.2
2024-04-07 02:00:00,0.0,0.0,0.0,16.0
2024-04-07 03:00:00,0.0,0.0,0.0,17.3
2024-04-07 04:00:00,0.0,0.0,0.0,18.0
2024-04-07 05:00:00,0.0,0.0,0.0,17.5
2024-04-07 06:00:00,0.0,0.0,0.0,15.6
2024-04-07 07:00:00,0.0,0.0,0.0,14.9
2024-04-07 08:00:00,6.0,0.0,6.0,14.9
2024-04-07 09:00:00,113.0,139.9,79.0,15.6
2024-04-07 10:00:00,218.0,200.5,139.0,16.8
2024-04-07 11:00:00,342.0,293.5,188.0,18.0
2024-04-07 12:00:00,526.0,501.4,212.0,19.5
2024-04-07 13:00:00,635.0,662.4,177.0,20.3
2024-04-07 14:00:00,656.0,640.9,197.0,20.8
2024-04-07 15:00:00,665.0,780.1,120.0,21.6
2024-04-07 16:00:00,520.0,459.4,226.0,21.0
2024-04-07 17:00:00,292.0,181.9,193.0,20.7
2024-04-07 18:00:00,185.0,98.0,144.0,19.9
